orderid,brand_name,product_name,sales_ammount,sales_date
0000537,Nokia,Nk400,38972.4,2019-11-07
0000538,Samsung,galaxy12,35136.19,2019-08-26
0000539,Nokia,Nk320,63062.88,2018-09-24
0000540,Nokia,Nk500,19939.6,2019-07-11
0000541,Apple,iphone12,9548.3,2019-06-24
0000542,Apple,IpadMini,95783.72,2020-01-06
0000543,Nokia,Nk400,46941.05,2020-02-07
0000544,Apple,IpadMini,42509.17,2018-05-30
0000545,Samsung,watch340,997.77,2020-02-28
0000546,Samsung,galaxy11,17404.77,2018-09-20
0000547,Apple,iphone12,8963.59,2019-05-28
0000548,Apple,iphone12,17914.66,2020-02-23
0000549,Apple,laptop256,4359.44,2019-06-12
0000550,Samsung,galaxy13,85175.41,2019-09-07
0000551,Nokia,Nk400,49795.63,2019-07-02
0000552,Samsung,watch340,59038.38,2018-10-09
0000553,Nokia,Nk320,78784.18,2019-09-30
0000554,Apple,iphoneSE,86896.77,2019-04-19
0000555,Samsung,watch340,41448.85,2020-03-05
0000556,Nokia,Nk320,62616.03,2019-10-12
0000557,Samsung,galaxy11,38494.73,2019-04-01
0000558,Samsung,galaxy12,79682.42,2018-08-26
0000559,Samsung,watch320,81612.03,2019-02-04
0000560,Samsung,watch320,38306.9,2020-01-14
0000561,Nokia,Nk320,57838.33,2018-07-22
0000562,Samsung,galaxy12,61542.53,2018-12-11
0000563,Samsung,watch340,94850.49,2019-04-06
0000564,Samsung,galaxy11,37968.75,2019-02-08
0000565,Nokia,Nk320,88724.11,2018-06-14
0000566,Apple,IpadMax,50360.33,2019-08-11
0000567,Nokia,Nk500,94941.98,2019-05-13
0000568,Samsung,watch340,69945.36,2020-02-11
0000569,Samsung,galaxy11,22843.43,2020-04-16
0000570,Samsung,galaxy13,16451.24,2019-05-09
0000571,Nokia,Nk320,18418.37,2019-11-16
0000572,Samsung,galaxy10,46103.96,2019-11-01
0000573,Nokia,Nk400,62014.58,2020-03-29
0000574,Samsung,galaxy10,85184.92,2019-01-14
0000575,Nokia,Nk500,43897.23,2019-10-02
0000576,Apple,IpadMini,19864.37,2018-11-29
0000577,Samsung,galaxy13,77252.15,2019-12-19
0000578,Apple,iphone12,2091.02,2019-02-10
0000579,Samsung,watch320,22652.84,2018-10-25
0000580,Samsung,watch340,94123.13,2019-12-14
0000581,Samsung,galaxy12,2477.33,2020-01-16
0000582,Samsung,galaxy11,69780.19,2019-08-29
0000583,Apple,IpadMini,28020.05,2019-06-22
0000584,Apple,iphone12,96451.19,2019-12-10
0000585,Samsung,galaxy11,69466.39,2019-02-14
0000586,Apple,IpadMini,88435.04,2019-11-27
0000587,Apple,iphoneSE,97997.36,2019-10-23
0000588,Nokia,Nk320,77442.18,2018-05-10
0000589,Apple,iphone13,60968.66,2018-07-10
0000590,Nokia,Nk500,12706.06,2020-04-23
0000591,Samsung,galaxy13,61213.71,2020-03-08
0000592,Apple,iphone13,75251.95,2018-06-26
0000593,Nokia,Nk500,38166.33,2018-12-16
0000594,Nokia,Nk400,47623.83,2020-03-31
0000595,Samsung,galaxy12,149.82,2020-01-04
0000596,Apple,iphone11,85713.67,2019-01-03
0000597,Nokia,Nk320,98128.0,2019-08-23
0000598,Samsung,galaxy11,98791.39,2018-10-19
0000599,Samsung,galaxy11,97199.02,2018-07-13
0000600,Nokia,Nk500,5280.67,2018-07-01
0000601,Samsung,galaxy12,70474.42,2019-07-10
0000602,Apple,iphone12,53090.78,2019-12-21
0000603,Apple,Macbook512,10322.43,2018-08-22
0000604,Samsung,galaxy11,83058.01,2019-08-21
0000605,Apple,laptop256,63944.09,2018-08-13
0000606,Samsung,galaxy10,58219.38,2018-09-29
0000607,Samsung,galaxy13,87263.0,2020-04-21
0000608,Nokia,Nk500,19633.22,2019-04-19
0000609,Samsung,watch320,11041.72,2019-09-11
0000610,Nokia,Nk320,9319.96,2019-07-28
0000611,Samsung,galaxy10,15546.73,2018-12-20
0000612,Samsung,galaxy10,42326.41,2018-09-26
0000613,Samsung,galaxy11,19899.0,2019-10-17
0000614,Apple,iphoneSE,80817.26,2019-08-23
0000615,Nokia,Nk500,70572.14,2019-05-25
0000616,Samsung,watch320,97120.44,2019-04-04
0000617,Nokia,Nk500,780.22,2018-06-20
0000618,Apple,iphone13,56219.59,2018-05-29
0000619,Samsung,galaxy10,17170.56,2018-05-24
0000620,Apple,iphoneSE,93442.4,2018-10-09
0000621,Samsung,galaxy10,64323.03,2020-01-02
0000622,Nokia,Nk400,3615.71,2020-01-03
0000623,Samsung,galaxy13,54984.58,2019-12-02
0000624,Samsung,galaxy12,47675.47,2019-02-07
0000625,Nokia,Nk320,85690.3,2019-11-25
0000626,Nokia,Nk400,83713.2,2018-10-16
0000627,Nokia,Nk400,71265.49,2018-12-14
0000628,Nokia,Nk500,91197.28,2020-01-02
0000629,Samsung,galaxy10,47974.13,2018-06-20
0000630,Samsung,galaxy10,78614.22,2019-07-16
0000631,Nokia,Nk320,38594.51,2019-07-16
0000632,Nokia,Nk320,96292.8,2018-11-08
0000633,Nokia,Nk500,92516.98,2018-10-05
0000634,Samsung,watch320,42476.77,2019-12-10
0000635,Nokia,Nk500,35942.12,2018-05-25
0000636,Apple,IpadMax,61630.26,2020-03-23
0000637,Apple,iphoneSE,45622.44,2020-03-07
0000638,Nokia,Nk400,52153.5,2020-01-19
0000639,Apple,laptop256,24409.82,2019-08-11
0000640,Apple,IpadMax,21319.77,2019-10-25
0000641,Nokia,Nk400,92472.79,2018-11-26
0000642,Nokia,Nk400,59811.15,2020-01-30
0000643,Apple,iphoneSE,41349.84,2019-08-27
0000644,Apple,Macbook512,22526.12,2020-03-05
0000645,Samsung,galaxy12,93915.44,2018-06-18
0000646,Apple,IpadMini,78699.85,2019-09-27
0000647,Samsung,galaxy13,16946.05,2019-09-12
0000648,Samsung,galaxy13,13162.94,2019-12-23
0000649,Apple,IpadMini,76257.75,2019-02-19
0000650,Samsung,galaxy10,24368.05,2018-07-14
0000651,Samsung,galaxy11,89865.98,2019-11-09
0000652,Samsung,watch320,79715.96,2018-08-13
0000653,Apple,iphone12,15783.19,2019-12-09
0000654,Samsung,galaxy12,24190.33,2020-01-31
0000655,Apple,iphone13,13786.46,2018-07-18
0000656,Nokia,Nk500,64755.29,2018-09-30
0000657,Nokia,Nk500,38705.9,2018-09-11
0000658,Nokia,Nk400,92742.69,2018-12-12
0000659,Samsung,galaxy11,81734.85,2019-07-13
0000660,Nokia,Nk500,46526.66,2019-03-21
0000661,Samsung,galaxy11,98430.32,2020-02-15
0000662,Nokia,Nk400,64124.2,2019-05-31
0000663,Nokia,Nk500,3535.98,2018-06-19
0000664,Samsung,galaxy11,76559.68,2018-08-17
0000665,Nokia,Nk400,71861.82,2018-08-03
0000666,Nokia,Nk500,15616.77,2019-08-24
0000667,Nokia,Nk320,10914.05,2019-08-17
0000668,Samsung,galaxy12,56448.44,2018-06-18
0000669,Samsung,galaxy13,23990.8,2019-08-28
0000670,Nokia,Nk400,46333.14,2020-04-18
0000671,Samsung,watch340,90072.0,2019-06-27
0000672,Nokia,Nk400,54422.16,2020-01-23
0000673,Nokia,Nk500,55032.46,2019-10-20
0000674,Apple,IpadMax,48929.16,2019-02-17
0000675,Samsung,watch320,56350.77,2020-02-17
0000676,Nokia,Nk500,21777.48,2019-03-18
0000677,Nokia,Nk500,467.15,2018-07-14
0000678,Apple,iphoneSE,57308.44,2020-01-23
0000679,Samsung,watch320,3566.7,2020-03-23
0000680,Samsung,galaxy13,8834.61,2020-02-18
0000681,Samsung,galaxy12,21975.96,2018-05-01
0000682,Apple,iphone13,62031.51,2018-05-30
0000683,Apple,Macbook512,61274.29,2019-06-19
0000684,Nokia,Nk320,77769.89,2018-09-07
0000685,Apple,iphoneSE,75000.64,2020-01-19
0000686,Apple,Macbook512,30758.11,2018-09-06
0000687,Samsung,galaxy11,57395.62,2018-06-18
0000688,Nokia,Nk400,79542.4,2018-11-23
0000689,Samsung,galaxy12,1590.99,2019-09-25
0000690,Samsung,watch340,38902.45,2019-02-19
0000691,Apple,IpadMax,99973.68,2019-04-20
0000692,Nokia,Nk320,48154.74,2020-01-11
0000693,Apple,iphone13,95603.55,2019-03-30
0000694,Apple,IpadMax,81993.11,2019-08-20
0000695,Nokia,Nk400,76127.38,2018-09-30
0000696,Apple,IpadMini,72607.93,2020-02-01
0000697,Samsung,galaxy12,69300.08,2018-05-05
0000698,Apple,Macbook512,91365.81,2018-11-16
0000699,Apple,Macbook512,41684.19,2018-09-15
0000700,Apple,IpadMini,2573.74,2019-10-19
0000701,Samsung,galaxy12,36048.19,2018-05-18
0000702,Nokia,Nk400,78213.05,2019-10-24
0000703,Nokia,Nk400,18359.07,2018-11-03
0000704,Nokia,Nk320,55412.49,2018-09-22
0000705,Samsung,galaxy13,32488.47,2020-03-04
0000706,Samsung,watch340,62337.78,2019-11-27
0000707,Apple,IpadMini,82297.68,2018-05-30
0000708,Apple,iphone12,14714.85,2018-06-26
0000709,Samsung,galaxy11,97369.59,2019-03-23
0000710,Nokia,Nk400,41661.44,2018-10-21
0000711,Nokia,Nk320,66965.05,2019-10-21
0000712,Apple,laptop256,27575.27,2018-10-16
0000713,Nokia,Nk500,47206.4,2018-10-28
0000714,Samsung,watch320,39408.18,2019-01-11
0000715,Apple,iphone11,7458.2,2019-12-20
0000716,Nokia,Nk500,34701.09,2020-04-13
0000717,Samsung,watch320,37191.52,2019-08-25
0000718,Apple,laptop256,97202.6,2019-10-13
0000719,Samsung,galaxy10,56102.36,2019-12-11
0000720,Apple,iphone12,8657.07,2019-11-14
0000721,Samsung,watch340,80369.92,2018-10-15
0000722,Samsung,galaxy10,97363.08,2018-05-23
0000723,Apple,iphone11,6741.1,2018-08-11
0000724,Samsung,watch320,93353.93,2019-11-24
0000725,Apple,iphoneSE,4456.67,2018-10-03
0000726,Apple,Macbook512,94766.26,2018-09-20
0000727,Apple,laptop256,74666.93,2018-11-17
0000728,Apple,laptop256,71431.46,2018-08-12
0000729,Apple,laptop256,45498.02,2019-11-19
0000730,Nokia,Nk320,3563.67,2019-05-26
0000731,Apple,IpadMini,2611.62,2018-07-19
0000732,Apple,iphone13,88642.89,2018-08-08
0000733,Nokia,Nk320,18725.2,2019-03-12
0000734,Apple,IpadMax,16559.97,2020-01-17
0000735,Apple,iphone12,19890.42,2019-05-08
0000736,Nokia,Nk400,71928.92,2019-08-08
0000737,Samsung,watch340,41260.89,2019-12-14
0000738,Nokia,Nk400,3464.82,2020-01-06
0000739,Apple,IpadMini,6144.4,2018-09-05
0000740,Apple,IpadMini,98350.85,2019-11-19
0000741,Samsung,watch340,6009.56,2019-08-24
0000742,Samsung,galaxy11,65162.92,2019-09-03
0000743,Samsung,galaxy13,25284.11,2018-06-02
0000744,Nokia,Nk320,67.85,2019-02-18
0000745,Apple,iphone11,83624.32,2019-05-17
0000746,Apple,iphoneSE,31234.78,2018-12-05
0000747,Nokia,Nk320,26954.38,2020-04-09
0000748,Nokia,Nk500,49902.72,2018-08-29
0000749,Apple,iphone13,67875.54,2020-01-31
0000750,Apple,Macbook512,10559.64,2020-04-19
0000751,Samsung,galaxy12,81872.93,2020-04-27
0000752,Apple,Macbook512,46869.79,2020-04-01
0000753,Nokia,Nk500,54790.8,2018-06-09
0000754,Nokia,Nk500,80062.01,2019-03-05
0000755,Apple,iphone11,74856.57,2020-01-31
0000756,Samsung,galaxy13,90923.62,2018-12-29
0000757,Samsung,galaxy12,31451.21,2018-07-20
0000758,Nokia,Nk320,95805.12,2019-01-18
0000759,Nokia,Nk400,75306.14,2018-10-01
0000760,Nokia,Nk500,41589.36,2018-05-24
0000761,Nokia,Nk400,6360.62,2018-08-18
0000762,Apple,Macbook512,29956.89,2019-12-17
0000763,Nokia,Nk500,94502.1,2019-06-13
0000764,Nokia,Nk320,86803.59,2019-01-31
0000765,Samsung,galaxy10,33492.95,2018-06-02
0000766,Nokia,Nk320,75676.29,2019-12-27
0000767,Apple,Macbook512,84159.43,2018-11-19
0000768,Nokia,Nk500,81360.36,2019-06-28
0000769,Apple,IpadMini,91816.84,2018-12-27
0000770,Apple,IpadMini,25299.53,2018-05-09
0000771,Samsung,watch340,96410.08,2019-12-16
0000772,Nokia,Nk320,8787.26,2019-03-10
0000773,Samsung,galaxy12,65951.17,2019-11-13
0000774,Apple,iphoneSE,63323.88,2019-03-05
0000775,Nokia,Nk320,45745.06,2019-07-05
0000776,Samsung,galaxy10,51766.99,2018-05-02
0000777,Nokia,Nk500,60290.11,2019-09-17
0000778,Apple,Macbook512,37630.56,2019-07-02
0000779,Apple,iphoneSE,78952.79,2019-09-06
0000780,Apple,iphoneSE,94295.81,2018-05-16
0000781,Apple,IpadMax,3809.0,2018-06-27
0000782,Nokia,Nk500,43529.2,2019-06-17
0000783,Samsung,galaxy12,46749.87,2019-12-21
0000784,Nokia,Nk500,55454.94,2019-03-03
0000785,Nokia,Nk400,83284.73,2018-05-22
0000786,Samsung,watch320,12388.8,2019-12-04
0000787,Nokia,Nk400,11788.23,2019-02-19
0000788,Apple,iphone13,36523.55,2019-05-10
0000789,Apple,iphone11,78244.46,2019-05-06
0000790,Apple,iphone12,16748.54,2020-02-21
0000791,Nokia,Nk400,21141.13,2019-05-12
0000792,Nokia,Nk500,51923.53,2019-10-24
0000793,Apple,iphone13,94882.24,2018-09-05
0000794,Nokia,Nk320,69879.4,2018-07-20
0000795,Samsung,watch340,50852.17,2019-03-03
0000796,Apple,iphoneSE,59635.92,2019-10-31
0000797,Apple,laptop256,50792.11,2019-02-19
0000798,Nokia,Nk320,32801.9,2020-02-15
0000799,Apple,iphone11,91064.78,2018-10-11
0000800,Apple,IpadMax,51552.21,2018-10-12
0000801,Nokia,Nk500,20664.37,2019-03-20
0000802,Apple,iphone13,94216.61,2018-07-13
0000803,Apple,laptop256,36250.43,2019-12-29
0000804,Nokia,Nk400,69641.25,2018-11-27
0000805,Apple,iphone11,55621.1,2018-06-27
0000806,Nokia,Nk400,72834.89,2019-07-11
0000807,Samsung,watch340,80691.26,2019-11-14
0000808,Nokia,Nk500,62686.45,2020-04-14
0000809,Samsung,watch340,31846.94,2019-04-22
0000810,Apple,iphoneSE,73715.64,2020-03-16
0000811,Apple,Macbook512,16781.2,2019-03-03
0000812,Apple,iphoneSE,67434.75,2019-02-18
0000813,Apple,IpadMini,35437.19,2018-08-25
0000814,Apple,iphone13,7630.82,2019-01-04
0000815,Apple,IpadMini,27715.0,2018-09-20
0000816,Nokia,Nk320,66739.28,2019-09-06
0000817,Samsung,galaxy11,31804.03,2020-04-03
0000818,Samsung,galaxy10,60095.86,2018-12-15
0000819,Nokia,Nk500,87947.09,2019-08-17
0000820,Samsung,galaxy11,16185.83,2019-12-16
0000821,Nokia,Nk500,4099.37,2018-05-12
0000822,Nokia,Nk500,94193.62,2018-05-31
0000823,Samsung,galaxy10,49278.01,2018-05-12
0000824,Samsung,watch340,54178.83,2018-07-12
0000825,Apple,laptop256,6468.38,2018-09-28
0000826,Nokia,Nk500,63831.38,2020-03-03
0000827,Samsung,galaxy10,41209.38,2019-06-10
0000828,Apple,Macbook512,39572.99,2018-05-05
0000829,Nokia,Nk500,291.38,2019-06-07
0000830,Samsung,galaxy13,9220.56,2018-05-05
0000831,Samsung,watch340,59043.29,2019-07-19
0000832,Samsung,galaxy10,12252.52,2018-12-03
0000833,Samsung,galaxy10,25640.76,2019-02-27
0000834,Apple,iphone13,224.93,2018-06-26
0000835,Nokia,Nk500,16189.33,2018-05-10
0000836,Apple,iphoneSE,65571.44,2019-10-13
0000837,Apple,IpadMax,86261.99,2019-09-19
0000838,Nokia,Nk320,69111.62,2018-06-02
0000839,Nokia,Nk400,23747.41,2019-05-22
0000840,Apple,iphone12,40738.19,2019-01-03
0000841,Nokia,Nk320,599.49,2018-09-04
0000842,Nokia,Nk400,64931.87,2020-04-21
0000843,Nokia,Nk320,42585.19,2018-06-23
0000844,Apple,Macbook512,83304.11,2020-03-08
0000845,Nokia,Nk320,32547.21,2018-11-05
0000846,Nokia,Nk500,18554.75,2019-12-03
0000847,Samsung,galaxy13,46073.12,2018-07-08
0000848,Nokia,Nk500,64740.45,2018-05-26
0000849,Nokia,Nk500,96611.74,2018-09-29
0000850,Apple,IpadMini,16990.79,2018-11-14
0000851,Nokia,Nk400,34763.77,2019-09-23
0000852,Nokia,Nk400,7659.37,2018-09-29
0000853,Nokia,Nk320,41435.44,2019-05-17
0000854,Samsung,galaxy13,24735.74,2018-09-07
0000855,Nokia,Nk500,52606.49,2018-05-11
0000856,Samsung,galaxy13,85201.45,2019-03-18
0000857,Samsung,galaxy13,55231.59,2020-01-19
0000858,Nokia,Nk500,92741.9,2018-11-11
0000859,Samsung,watch320,27118.48,2019-02-28
0000860,Nokia,Nk500,50200.11,2018-05-03
0000861,Apple,iphoneSE,45304.86,2019-05-16
0000862,Samsung,watch320,56809.65,2020-02-28
0000863,Apple,iphone12,18349.72,2019-07-06
0000864,Apple,iphone12,59141.05,2019-08-03
0000865,Samsung,watch320,76070.97,2018-06-20
0000866,Samsung,galaxy12,19203.04,2020-04-23
0000867,Apple,Macbook512,40042.15,2020-02-16
0000868,Nokia,Nk500,8765.67,2018-12-28
0000869,Nokia,Nk400,62538.54,2019-12-02
0000870,Samsung,watch320,8426.61,2019-05-24
0000871,Apple,iphone11,92867.67,2020-01-03
0000872,Apple,iphoneSE,27522.44,2019-05-01
0000873,Nokia,Nk500,96228.32,2019-12-09
0000874,Nokia,Nk500,55862.17,2019-01-02
0000875,Samsung,watch340,60835.13,2019-04-04
0000876,Samsung,galaxy11,84046.37,2018-12-28
0000877,Apple,iphone12,78800.01,2020-02-20
0000878,Samsung,galaxy12,77905.35,2018-07-28
0000879,Nokia,Nk500,53265.74,2019-09-10
0000880,Apple,laptop256,96973.91,2019-02-16
0000881,Apple,IpadMax,77344.01,2019-11-08
0000882,Apple,Macbook512,46610.96,2019-01-07
0000883,Apple,IpadMax,80531.58,2019-02-27
0000884,Apple,IpadMini,51990.24,2019-02-16
0000885,Samsung,galaxy10,99650.63,2019-08-30
0000886,Apple,IpadMax,74686.09,2019-09-15
0000887,Nokia,Nk400,56734.52,2018-11-29
0000888,Apple,iphone12,33859.91,2019-12-06
0000889,Nokia,Nk320,21804.6,2018-08-18
0000890,Samsung,galaxy12,20688.53,2019-07-10
0000891,Nokia,Nk320,55589.23,2018-07-18
0000892,Samsung,watch320,90683.57,2018-08-02
0000893,Samsung,watch340,62502.0,2018-05-21
0000894,Nokia,Nk320,7105.31,2019-03-07
0000895,Samsung,watch340,57460.47,2019-12-03
0000896,Apple,Macbook512,63720.07,2018-08-11
0000897,Nokia,Nk400,94338.38,2018-12-19
0000898,Nokia,Nk320,25176.0,2019-03-05
0000899,Nokia,Nk500,97474.64,2018-12-11
0000900,Nokia,Nk320,77313.88,2019-02-07
0000901,Samsung,galaxy10,16287.72,2018-08-15
0000902,Samsung,galaxy13,50477.65,2019-08-31
0000903,Nokia,Nk500,4290.65,2019-09-16
0000904,Apple,iphoneSE,70968.65,2019-02-01
0000905,Samsung,galaxy10,21536.54,2019-10-03
0000906,Nokia,Nk500,1806.83,2018-12-01
0000907,Apple,Macbook512,31066.49,2020-01-03
0000908,Apple,iphone11,88011.5,2019-07-16
0000909,Samsung,galaxy13,71926.28,2019-12-24
0000910,Apple,laptop256,74297.85,2019-06-10
0000911,Nokia,Nk400,59325.35,2018-09-07
0000912,Nokia,Nk400,76519.5,2020-04-04
0000913,Nokia,Nk500,30975.79,2018-11-16
0000914,Nokia,Nk400,78372.86,2018-08-02
0000915,Samsung,galaxy13,19007.98,2019-04-18
0000916,Samsung,watch320,3883.05,2019-11-01
0000917,Samsung,watch320,24306.97,2019-12-23
0000918,Apple,iphone12,64543.02,2019-07-14
0000919,Nokia,Nk400,47750.98,2019-01-12
0000920,Nokia,Nk320,28465.62,2019-12-20
0000921,Samsung,galaxy11,39567.73,2019-02-07
0000922,Nokia,Nk400,1038.92,2018-11-29
0000923,Nokia,Nk400,31145.74,2019-12-08
0000924,Apple,iphone11,14424.87,2019-07-27
0000925,Nokia,Nk400,58707.08,2019-08-06
0000926,Nokia,Nk400,20593.4,2019-12-24
0000927,Apple,iphone12,79584.97,2019-08-27
0000928,Samsung,galaxy11,49124.74,2019-04-02
0000929,Apple,IpadMini,73671.75,2019-05-21
0000930,Apple,iphoneSE,36870.78,2018-12-03
0000931,Apple,iphone11,70023.91,2019-06-09
0000932,Apple,IpadMax,94059.31,2019-02-16
0000933,Apple,iphoneSE,15364.06,2020-03-16
0000934,Samsung,watch340,41366.36,2018-05-14
0000935,Apple,laptop256,38003.98,2019-05-12
0000936,Apple,IpadMax,30049.11,2018-09-15
0000937,Nokia,Nk500,58529.14,2018-12-17
0000938,Samsung,galaxy11,61155.24,2018-08-22
0000939,Samsung,galaxy11,11081.5,2020-01-28
0000940,Nokia,Nk320,92499.88,2018-10-30
0000941,Samsung,watch320,34466.68,2019-07-22
0000942,Nokia,Nk400,45280.96,2019-03-03
0000943,Nokia,Nk500,82281.61,2018-05-21
0000944,Nokia,Nk400,32356.84,2020-02-20
0000945,Nokia,Nk500,93921.34,2020-01-15
0000946,Samsung,galaxy12,96192.11,2019-11-02
0000947,Samsung,galaxy11,68101.61,2018-10-23
0000948,Samsung,galaxy13,76509.64,2019-07-28
0000949,Nokia,Nk500,80810.41,2020-01-22
0000950,Samsung,galaxy12,48503.99,2018-08-21
0000951,Samsung,galaxy12,59309.16,2019-04-06
0000952,Nokia,Nk400,21639.67,2019-11-27
0000953,Apple,iphoneSE,41713.59,2019-06-16
0000954,Samsung,galaxy12,19935.38,2018-12-04
0000955,Nokia,Nk320,48448.42,2018-08-22
0000956,Nokia,Nk400,82400.54,2018-11-02
0000957,Nokia,Nk320,18399.14,2019-09-26
0000958,Apple,Macbook512,61644.42,2019-07-23
0000959,Nokia,Nk400,32498.65,2020-02-11
0000960,Samsung,galaxy11,33596.64,2019-05-01
0000961,Apple,iphone12,2972.39,2019-05-11
0000962,Samsung,galaxy11,68577.89,2018-11-18
0000963,Samsung,watch320,26483.65,2020-01-28
0000964,Apple,iphone11,37438.48,2019-01-22
0000965,Nokia,Nk400,29912.91,2019-03-25
0000966,Samsung,galaxy11,98093.29,2019-02-10
0000967,Samsung,galaxy12,15453.71,2020-01-23
0000968,Nokia,Nk500,17216.55,2018-12-27
0000969,Nokia,Nk320,66592.22,2018-09-26
0000970,Nokia,Nk500,15292.51,2020-02-06
0000971,Samsung,galaxy11,55393.9,2019-07-31
0000972,Nokia,Nk400,2276.7,2019-09-14
0000973,Samsung,galaxy11,11594.8,2018-07-16
0000974,Apple,iphone11,39163.13,2019-09-30
0000975,Samsung,galaxy12,92850.43,2020-03-12
0000976,Samsung,galaxy11,52768.68,2019-10-04
0000977,Samsung,watch340,67336.78,2020-03-04
0000978,Samsung,galaxy10,88306.18,2019-05-22
0000979,Nokia,Nk500,58756.03,2018-08-25
0000980,Samsung,galaxy13,63975.54,2018-12-29
0000981,Nokia,Nk500,88118.44,2019-03-04
0000982,Samsung,watch320,14680.78,2019-05-31
0000983,Apple,Macbook512,80319.2,2020-02-18
0000984,Apple,iphoneSE,9885.22,2018-08-10
0000985,Samsung,watch340,6361.72,2018-11-03
0000986,Nokia,Nk320,21390.32,2019-06-11
0000987,Apple,Macbook512,47606.48,2018-07-06
0000988,Apple,iphone11,38811.28,2018-10-04
0000989,Nokia,Nk320,58561.7,2019-07-05
0000990,Apple,laptop256,54752.33,2020-03-07
0000991,Nokia,Nk500,42613.87,2019-01-27
0000992,Apple,iphone11,38591.23,2019-02-21
0000993,Nokia,Nk400,57838.27,2019-02-20
0000994,Apple,iphone13,88192.68,2019-02-18
0000995,Apple,iphone11,75823.93,2019-06-13
0000996,Nokia,Nk500,69292.4,2020-02-19
0000997,Samsung,galaxy12,15996.54,2019-01-22
0000998,Samsung,watch320,3551.03,2018-09-27
0000999,Samsung,galaxy10,93835.46,2018-10-08
0001000,Apple,IpadMini,62288.54,2019-02-10
0001001,Nokia,Nk500,67367.51,2019-11-08
0001002,Nokia,Nk500,76872.08,2019-12-05
0001003,Apple,IpadMax,87278.22,2020-02-15
0001004,Samsung,watch320,70796.18,2018-06-02
0001005,Nokia,Nk400,7863.67,2019-07-11
0001006,Samsung,galaxy11,92752.91,2019-08-24
0001007,Apple,iphone12,23369.23,2018-10-07
0001008,Nokia,Nk500,77241.97,2018-06-25
0001009,Samsung,galaxy10,12188.55,2020-02-26
0001010,Apple,laptop256,27904.36,2018-07-31
0001011,Nokia,Nk500,59131.23,2018-08-14
0001012,Apple,iphone11,68045.86,2019-05-16
0001013,Nokia,Nk400,85846.53,2018-08-14
0001014,Apple,iphone11,72224.14,2019-06-08
0001015,Apple,iphone13,22838.95,2019-12-07
0001016,Nokia,Nk320,12296.77,2020-02-11
0001017,Apple,iphone12,35410.78,2019-12-13
0001018,Apple,iphone12,82441.56,2019-05-16
0001019,Samsung,watch340,16557.94,2019-11-13
0001020,Apple,Macbook512,72281.86,2018-10-16
0001021,Samsung,watch320,55890.03,2019-01-16
0001022,Samsung,watch340,36454.78,2020-03-30
0001023,Apple,Macbook512,73210.18,2019-04-21
0001024,Nokia,Nk400,86310.07,2019-05-10
0001025,Apple,iphone13,42463.56,2019-09-02
0001026,Samsung,watch320,14230.01,2020-03-31
0001027,Samsung,galaxy11,71515.26,2020-03-24
0001028,Nokia,Nk500,23365.47,2019-10-13
0001029,Apple,iphoneSE,26963.65,2020-03-31
0001030,Nokia,Nk400,64672.93,2019-06-25
0001031,Nokia,Nk500,99971.39,2019-09-02
0001032,Samsung,galaxy10,88156.09,2019-07-26
0001033,Samsung,galaxy12,92239.97,2019-12-23
0001034,Apple,IpadMax,39577.06,2019-09-08
0001035,Samsung,galaxy11,39317.16,2019-09-22
0001036,Nokia,Nk400,59185.06,2019-07-11
0001037,Nokia,Nk400,98535.12,2020-04-12
0001038,Nokia,Nk500,64950.97,2018-11-10
0001039,Nokia,Nk500,49834.97,2019-12-29
0001040,Apple,IpadMax,39317.02,2018-12-17
0001041,Samsung,watch320,52600.77,2020-03-06
0001042,Nokia,Nk500,57768.19,2018-07-07
0001043,Apple,iphone13,79945.36,2020-04-24
0001044,Nokia,Nk320,30231.66,2018-06-28
0001045,Nokia,Nk400,67583.81,2019-08-28
0001046,Nokia,Nk500,54392.32,2019-09-28
0001047,Apple,iphone12,84121.45,2019-02-14
0001048,Apple,Macbook512,70677.6,2019-05-21
0001049,Samsung,watch340,10529.5,2018-09-11
0001050,Apple,iphone12,73352.47,2018-12-05
0001051,Apple,iphone11,58021.31,2020-04-21
0001052,Samsung,galaxy13,86724.54,2018-08-29
0001053,Apple,iphone11,71219.76,2020-02-23
0001054,Samsung,galaxy11,3057.79,2018-10-25
0001055,Apple,iphone11,46204.35,2018-07-09
0001056,Samsung,galaxy10,89563.33,2018-12-21
0001057,Samsung,galaxy13,96378.68,2018-07-18
