orderid,brand_name,product_name,sales_amount,sales_date
1000558,Nokia,Nk320,108.59,2022-03-22
1000559,Apple,iphone12,141.24,2022-01-11
1000560,Samsung,galaxy13,892.23,2022-01-29
1000561,Nokia,Nk320,292.13,2022-02-26
1000562,Apple,iphone13,943.55,2022-02-18
1000563,Apple,iphone12,931.93,2022-02-18
1000564,Nokia,Nk320,451.91,2022-03-12
1000565,Nokia,Nk320,939.45,2022-02-15
1000566,Apple,iphone11,436.57,2022-03-10
1000567,Samsung,galaxy12,821.71,2022-03-28
1000568,Samsung,galaxy13,673.55,2022-01-10
1000569,Nokia,Nk400,245.43,2022-01-06
1000570,Nokia,Nk500,662.26,2022-02-19
1000571,Samsung,galaxy13,124.02,2022-03-09
1000572,Nokia,Nk400,345.65,2022-03-18
1000573,Nokia,Nk400,819.79,2022-01-26
1000574,Samsung,watch320,611.34,2022-03-10
1000575,Samsung,galaxy13,678.21,2022-02-26
1000576,Samsung,galaxy12,138.25,2022-01-11
1000577,Samsung,galaxy13,367.17,2022-03-20
1000578,Nokia,Nk400,253.45,2022-01-23
1000579,Nokia,Nk400,425.13,2022-03-20
1000580,Nokia,Nk400,682.43,2022-02-03
1000581,Apple,IpadMax,861.19,2022-01-22
1000582,Samsung,galaxy10,889.97,2022-02-02
1000583,Apple,iphoneSE,820.08,2022-01-20
1000584,Apple,IpadMini,724.56,2022-03-03
1000585,Apple,iphoneSE,559.51,2022-03-01
1000586,Samsung,galaxy13,787.96,2022-02-02
1000587,Samsung,galaxy11,261.93,2022-03-29
1000588,Nokia,Nk400,655.66,2022-01-19
1000589,Nokia,Nk400,116.93,2022-01-25
1000590,Samsung,galaxy12,784.60,2022-02-08
1000591,Samsung,watch340,461.09,2022-03-24
1000592,Apple,iphone11,590.76,2022-02-21
1000593,Apple,IpadMini,214.98,2022-02-07
1000594,Apple,IpadMax,513.19,2022-01-26
1000595,Nokia,Nk500,682.43,2022-03-19
1000596,Samsung,watch320,901.56,2022-03-18
1000597,Samsung,watch340,324.47,2022-01-13
1000598,Apple,iphone12,852.12,2022-01-19
1000599,Samsung,galaxy13,661.70,2022-02-13
1000600,Apple,IpadMax,687.04,2022-03-07
1000601,Nokia,Nk320,900.96,2022-01-27
1000602,Apple,laptop256,309.51,2022-02-24
1000603,Apple,iphone13,693.24,2022-01-13
1000604,Samsung,galaxy10,502.39,2022-03-01
1000605,Apple,iphone12,915.36,2022-03-07
1000606,Nokia,Nk500,896.92,2022-01-24
1000607,Apple,Macbook512,491.22,2022-02-09
1000608,Samsung,galaxy11,278.44,2022-03-20
1000609,Apple,iphone13,856.86,2022-03-05
1000610,Nokia,Nk320,365.29,2022-02-27
1000611,Nokia,Nk500,165.17,2022-03-10
1000612,Nokia,Nk400,349.07,2022-02-21
1000613,Samsung,galaxy11,908.91,2022-03-12
1000614,Apple,Macbook512,620.30,2022-03-07
1000615,Apple,IpadMini,418.15,2022-01-03
1000616,Nokia,Nk500,103.69,2022-02-05
1000617,Nokia,Nk400,355.20,2022-03-16
1000618,Nokia,Nk320,220.46,2022-03-29
1000619,Nokia,Nk400,199.92,2022-01-23
1000620,Samsung,watch320,286.33,2022-03-29
1000621,Apple,Macbook512,856.81,2022-01-16
1000622,Nokia,Nk500,214.83,2022-01-24
1000623,Nokia,Nk320,356.83,2022-03-24
1000624,Apple,iphone12,894.99,2022-02-07
1000625,Nokia,Nk320,352.68,2022-01-16
1000626,Apple,iphone11,167.95,2022-01-28
1000627,Nokia,Nk320,280.78,2022-01-29
1000628,Samsung,galaxy11,252.04,2022-03-07
1000629,Samsung,galaxy11,136.70,2022-01-11
1000630,Nokia,Nk500,758.67,2022-02-11
1000631,Nokia,Nk320,625.56,2022-03-06
1000632,Apple,iphone12,127.29,2022-02-18
1000633,Nokia,Nk320,450.16,2022-02-07
1000634,Nokia,Nk400,384.90,2022-03-06
1000635,Samsung,watch320,661.59,2022-02-08
1000636,Nokia,Nk400,231.79,2022-01-29
1000637,Nokia,Nk500,845.04,2022-02-08
1000638,Samsung,watch340,681.25,2022-02-26
1000639,Apple,iphone11,571.52,2022-03-12
1000640,Apple,iphone13,841.15,2022-01-11
1000641,Samsung,galaxy12,702.37,2022-01-25
1000642,Apple,IpadMini,456.94,2022-01-30
1000643,Apple,laptop256,217.38,2022-03-19
1000644,Nokia,Nk400,780.40,2022-01-12
1000645,Nokia,Nk320,887.17,2022-03-24
1000646,Apple,iphone13,830.81,2022-02-22
1000647,Samsung,galaxy11,502.53,2022-03-11
1000648,Samsung,galaxy11,512.91,2022-02-01
1000649,Apple,iphone11,577.14,2022-03-01
1000650,Samsung,watch340,150.28,2022-03-15
1000651,Samsung,galaxy12,883.42,2022-03-23
1000652,Nokia,Nk500,834.55,2022-03-07
1000653,Apple,iphone13,291.14,2022-03-22
1000654,Nokia,Nk400,805.96,2022-03-21
1000655,Samsung,galaxy10,479.96,2022-01-14
1000656,Nokia,Nk400,475.69,2022-02-08
1000657,Nokia,Nk320,122.09,2022-02-02
1000658,Samsung,galaxy12,232.29,2022-03-20
1000659,Apple,IpadMax,817.48,2022-02-17
1000660,Samsung,galaxy12,715.54,2022-01-31
1000661,Samsung,galaxy11,704.64,2022-01-01
1000662,Samsung,galaxy12,838.46,2022-01-02
1000663,Apple,iphone13,706.87,2022-01-29
1000664,Samsung,watch320,419.92,2022-02-19
1000665,Samsung,galaxy13,403.58,2022-03-25
1000666,Samsung,galaxy13,311.10,2022-03-03
1000667,Apple,iphone11,286.80,2022-03-03
1000668,Samsung,galaxy11,268.97,2022-02-25
1000669,Nokia,Nk320,596.45,2022-02-11
1000670,Apple,iphoneSE,956.56,2022-02-05
1000671,Apple,iphoneSE,167.87,2022-01-16
1000672,Nokia,Nk500,589.55,2022-01-15
1000673,Samsung,watch320,401.50,2022-02-16
1000674,Nokia,Nk500,420.89,2022-03-03
1000675,Apple,iphone12,809.54,2022-02-21
1000676,Samsung,galaxy13,506.54,2022-02-10
1000677,Samsung,galaxy11,279.35,2022-03-20
1000678,Nokia,Nk500,835.39,2022-02-20
1000679,Apple,iphone11,817.96,2022-02-01
1000680,Apple,iphoneSE,341.75,2022-01-26
1000681,Samsung,watch340,152.63,2022-01-22
1000682,Samsung,galaxy12,460.00,2022-01-06
1000683,Samsung,galaxy12,142.10,2022-01-25
1000684,Samsung,galaxy11,844.31,2022-01-14
1000685,Apple,IpadMini,262.00,2022-03-23
1000686,Nokia,Nk400,328.60,2022-03-20
1000687,Apple,iphoneSE,572.99,2022-03-14
1000688,Nokia,Nk400,783.20,2022-03-11
1000689,Nokia,Nk500,177.17,2022-02-06
1000690,Apple,IpadMax,294.76,2022-01-19
1000691,Samsung,watch340,815.60,2022-03-12
1000692,Samsung,galaxy13,143.52,2022-01-02
1000693,Nokia,Nk400,970.18,2022-03-20
1000694,Apple,Macbook512,270.57,2022-02-25
1000695,Apple,IpadMini,738.18,2022-02-11
1000696,Samsung,watch340,200.90,2022-02-16
1000697,Apple,iphoneSE,263.12,2022-02-20
1000698,Samsung,galaxy10,994.68,2022-01-04
1000699,Apple,IpadMax,679.27,2022-03-04
1000700,Apple,iphone11,326.48,2022-02-08
1000701,Apple,iphone12,827.12,2022-02-04
1000702,Nokia,Nk500,896.88,2022-01-23
1000703,Apple,iphone11,901.97,2022-03-27
1000704,Apple,laptop256,251.46,2022-03-13
1000705,Nokia,Nk320,990.42,2022-03-11
1000706,Nokia,Nk320,982.70,2022-02-02
1000707,Samsung,watch340,680.25,2022-01-09
1000708,Apple,laptop256,360.23,2022-02-22
1000709,Samsung,galaxy13,334.37,2022-02-25
1000710,Nokia,Nk320,293.70,2022-02-15
1000711,Nokia,Nk400,582.05,2022-02-25
1000712,Samsung,galaxy11,924.16,2022-03-13
1000713,Nokia,Nk400,860.42,2022-01-14
1000714,Samsung,galaxy10,224.09,2022-03-12
1000715,Nokia,Nk400,321.95,2022-01-18
1000716,Apple,laptop256,878.07,2022-02-16
1000717,Nokia,Nk400,246.81,2022-01-13
1000718,Samsung,watch320,261.89,2022-03-09
1000719,Nokia,Nk320,572.32,2022-02-12
1000720,Apple,Macbook512,703.50,2022-03-26
1000721,Nokia,Nk500,585.13,2022-03-09
1000722,Apple,IpadMax,577.60,2022-01-17
1000723,Samsung,watch340,560.68,2022-02-15
1000724,Samsung,galaxy13,407.31,2022-03-23
1000725,Nokia,Nk320,816.52,2022-01-16
1000726,Nokia,Nk320,554.14,2022-02-09
1000727,Samsung,galaxy12,678.30,2022-02-25
1000728,Samsung,galaxy11,596.64,2022-03-20
1000729,Apple,laptop256,137.59,2022-02-16
1000730,Nokia,Nk320,176.90,2022-03-23
1000731,Nokia,Nk500,229.67,2022-02-17
1000732,Nokia,Nk320,444.77,2022-02-15
1000733,Nokia,Nk500,732.80,2022-02-26
1000734,Samsung,galaxy12,320.23,2022-03-03
1000735,Nokia,Nk500,921.42,2022-02-12
1000736,Nokia,Nk500,673.39,2022-03-13
1000737,Samsung,watch340,952.66,2022-02-21
1000738,Apple,iphone11,602.53,2022-02-03
1000739,Nokia,Nk500,171.34,2022-01-04
1000740,Nokia,Nk500,402.04,2022-03-05
1000741,Samsung,galaxy11,787.89,2022-02-23
1000742,Apple,laptop256,875.23,2022-01-27
1000743,Samsung,watch340,972.08,2022-02-14
1000744,Nokia,Nk400,992.06,2022-02-03
1000745,Nokia,Nk400,867.25,2022-02-01
1000746,Apple,iphone13,106.12,2022-03-12
1000747,Nokia,Nk400,663.24,2022-02-27
1000748,Apple,laptop256,491.68,2022-03-23
1000749,Apple,iphoneSE,263.87,2022-01-22
1000750,Nokia,Nk400,798.28,2022-02-11
1000751,Apple,iphoneSE,164.36,2022-01-08
1000752,Apple,laptop256,912.57,2022-03-23
1000753,Samsung,watch340,909.46,2022-01-21
1000754,Nokia,Nk500,739.77,2022-01-24
1000755,Samsung,watch320,319.85,2022-03-01
1000756,Apple,IpadMax,527.80,2022-01-29
1000757,Apple,Macbook512,118.37,2022-03-21
1000758,Samsung,galaxy11,159.21,2022-03-10
1000759,Apple,iphone13,711.57,2022-03-03
1000760,Apple,iphone12,389.17,2022-01-18
1000761,Samsung,galaxy13,717.38,2022-03-28
1000762,Apple,Macbook512,874.91,2022-02-16
1000763,Apple,IpadMax,776.88,2022-02-11
1000764,Apple,laptop256,627.74,2022-03-12
1000765,Nokia,Nk400,708.14,2022-03-18
1000766,Apple,IpadMax,582.54,2022-02-25
1000767,Samsung,galaxy10,874.77,2022-03-21
1000768,Nokia,Nk500,702.87,2022-02-21
1000769,Nokia,Nk320,176.87,2022-02-02
1000770,Samsung,galaxy13,963.28,2022-01-02
1000771,Apple,IpadMini,779.96,2022-03-11
1000772,Samsung,galaxy10,809.03,2022-03-23
1000773,Samsung,watch320,216.57,2022-01-29
1000774,Nokia,Nk500,349.67,2022-01-03
1000775,Apple,iphoneSE,696.16,2022-02-17
1000776,Apple,iphone13,819.41,2022-03-18
1000777,Nokia,Nk500,450.02,2022-02-10
1000778,Nokia,Nk400,836.23,2022-03-01
1000779,Nokia,Nk400,677.37,2022-02-16
1000780,Samsung,watch340,185.30,2022-01-17
1000781,Samsung,galaxy12,720.63,2022-03-04
1000782,Nokia,Nk500,727.36,2022-02-25
1000783,Apple,IpadMini,975.94,2022-03-25
1000784,Samsung,galaxy12,404.26,2022-02-21
1000785,Nokia,Nk400,539.42,2022-03-29
1000786,Nokia,Nk400,842.96,2022-02-19
1000787,Nokia,Nk320,998.16,2022-03-14
1000788,Samsung,galaxy12,543.77,2022-02-21
1000789,Apple,IpadMini,925.83,2022-01-19
1000790,Nokia,Nk500,505.10,2022-03-11
1000791,Nokia,Nk320,938.41,2022-01-28
1000792,Samsung,watch340,234.01,2022-02-25
1000793,Nokia,Nk500,588.15,2022-02-23
1000794,Samsung,watch320,246.15,2022-01-18
1000795,Nokia,Nk400,557.86,2022-01-25
1000796,Samsung,galaxy12,983.05,2022-01-12
1000797,Apple,iphone11,861.67,2022-02-26
1000798,Apple,iphoneSE,709.12,2022-03-21
1000799,Samsung,galaxy11,459.33,2022-01-20
1000800,Samsung,watch340,471.32,2022-02-28
1000801,Nokia,Nk400,842.40,2022-01-24
1000802,Apple,laptop256,769.58,2022-03-01
1000803,Samsung,watch340,387.88,2022-02-04
1000804,Apple,iphoneSE,340.69,2022-02-28
1000805,Apple,Macbook512,577.09,2022-01-01
1000806,Nokia,Nk500,361.08,2022-02-21
1000807,Samsung,watch340,634.64,2022-01-31
1000808,Apple,IpadMax,518.60,2022-02-06
1000809,Samsung,galaxy10,954.93,2022-03-17
1000810,Samsung,watch340,559.33,2022-03-04
1000811,Apple,IpadMax,923.15,2022-02-26
1000812,Samsung,watch340,397.65,2022-03-27
1000813,Apple,IpadMini,991.42,2022-01-21
1000814,Apple,iphoneSE,772.24,2022-03-27
1000815,Nokia,Nk400,258.41,2022-03-26
1000816,Apple,IpadMax,249.43,2022-02-04
1000817,Nokia,Nk320,746.29,2022-03-24
1000818,Apple,Macbook512,658.15,2022-03-26
1000819,Samsung,watch320,525.20,2022-02-23
1000820,Samsung,watch340,205.88,2022-02-21
1000821,Samsung,galaxy11,834.31,2022-02-15
1000822,Apple,IpadMini,523.95,2022-01-30
1000823,Nokia,Nk400,156.39,2022-01-11
1000824,Samsung,galaxy13,528.85,2022-02-03
1000825,Samsung,galaxy10,903.74,2022-01-27
1000826,Nokia,Nk500,153.25,2022-02-19
1000827,Samsung,watch340,753.43,2022-01-24
1000828,Nokia,Nk400,323.49,2022-02-25
1000829,Nokia,Nk320,796.82,2022-01-12
1000830,Samsung,galaxy12,111.37,2022-03-27
1000831,Samsung,galaxy13,195.94,2022-01-31
1000832,Nokia,Nk400,807.96,2022-02-09
1000833,Nokia,Nk400,322.37,2022-03-12
1000834,Samsung,watch340,527.39,2022-01-03
1000835,Samsung,galaxy13,161.64,2022-01-28
1000836,Nokia,Nk400,728.63,2022-01-18
1000837,Apple,iphoneSE,993.34,2022-02-10
1000838,Samsung,galaxy13,271.19,2022-01-06
1000839,Nokia,Nk320,375.11,2022-01-03
1000840,Samsung,galaxy11,608.83,2022-03-18
1000841,Samsung,galaxy12,559.24,2022-02-06
1000842,Nokia,Nk400,400.37,2022-02-07
1000843,Apple,laptop256,662.08,2022-01-25
1000844,Samsung,galaxy11,993.13,2022-03-03
1000845,Apple,IpadMax,396.05,2022-01-23
1000846,Samsung,galaxy13,647.34,2022-02-22
1000847,Apple,laptop256,872.77,2022-02-27
1000848,Nokia,Nk320,759.11,2022-03-04
1000849,Nokia,Nk500,357.45,2022-01-01
1000850,Samsung,galaxy11,683.67,2022-01-10
1000851,Nokia,Nk320,187.56,2022-03-18
1000852,Nokia,Nk500,121.49,2022-03-07
1000853,Nokia,Nk400,221.31,2022-03-11
1000854,Nokia,Nk320,268.22,2022-02-11
1000855,Samsung,galaxy11,183.90,2022-02-10
1000856,Nokia,Nk500,397.96,2022-02-01
1000857,Apple,iphoneSE,671.25,2022-01-16
1000858,Apple,iphone11,247.71,2022-03-20
1000859,Apple,Macbook512,677.48,2022-03-13
1000860,Apple,iphone13,200.87,2022-01-30
1000861,Apple,iphone12,211.27,2022-02-10
1000862,Nokia,Nk320,324.47,2022-03-30
1000863,Samsung,galaxy12,864.94,2022-03-23
1000864,Nokia,Nk500,230.50,2022-01-31
1000865,Samsung,galaxy12,984.17,2022-03-22
1000866,Nokia,Nk320,560.28,2022-01-02
1000867,Apple,Macbook512,922.45,2022-01-05
1000868,Apple,iphone13,981.89,2022-02-15
1000869,Apple,iphone12,850.86,2022-02-02
1000870,Apple,IpadMini,889.53,2022-02-18
1000871,Apple,iphone13,141.95,2022-03-20
1000872,Samsung,watch320,710.80,2022-02-01
1000873,Apple,IpadMini,340.16,2022-03-10
1000874,Samsung,galaxy13,788.81,2022-03-18
1000875,Nokia,Nk500,412.51,2022-02-07
1000876,Nokia,Nk500,322.45,2022-03-27
1000877,Apple,iphone13,361.40,2022-02-15
1000878,Apple,IpadMini,864.63,2022-02-13
1000879,Nokia,Nk400,823.18,2022-02-05
1000880,Samsung,galaxy12,389.26,2022-01-01
1000881,Apple,iphoneSE,983.67,2022-01-30
1000882,Apple,iphoneSE,716.63,2022-03-21
1000883,Apple,iphone12,572.52,2022-01-15
1000884,Apple,iphone11,399.68,2022-01-24
1000885,Samsung,galaxy11,740.83,2022-03-13
1000886,Apple,iphone13,401.98,2022-01-12
1000887,Samsung,watch340,912.48,2022-03-29
1000888,Samsung,watch340,998.69,2022-02-14
1000889,Samsung,watch320,245.98,2022-01-08
1000890,Apple,iphoneSE,266.60,2022-01-31
1000891,Apple,IpadMax,441.90,2022-03-12
1000892,Samsung,galaxy13,384.87,2022-01-26
1000893,Apple,IpadMini,973.62,2022-03-30
1000894,Nokia,Nk320,961.96,2022-02-06
1000895,Samsung,galaxy10,696.36,2022-02-03
1000896,Samsung,galaxy10,533.30,2022-01-03
1000897,Apple,IpadMini,510.60,2022-02-06
1000898,Nokia,Nk400,401.03,2022-03-15
1000899,Apple,IpadMax,165.91,2022-02-24
1000900,Apple,iphoneSE,646.13,2022-01-19
1000901,Samsung,galaxy11,320.39,2022-02-19
1000902,Apple,IpadMax,352.39,2022-01-10
1000903,Apple,IpadMini,162.52,2022-03-12
1000904,Apple,laptop256,617.18,2022-03-24
1000905,Apple,laptop256,539.34,2022-01-11
1000906,Apple,Macbook512,205.55,2022-03-02
1000907,Apple,IpadMini,695.11,2022-01-03
1000908,Apple,iphoneSE,292.83,2022-01-12
1000909,Samsung,galaxy10,544.28,2022-02-02
1000910,Samsung,galaxy11,998.55,2022-03-25
1000911,Nokia,Nk400,812.79,2022-01-04
1000912,Apple,iphone12,488.97,2022-02-01
1000913,Samsung,watch340,468.73,2022-02-21
1000914,Samsung,galaxy12,725.09,2022-03-05
1000915,Nokia,Nk400,656.74,2022-03-11
1000916,Nokia,Nk320,627.35,2022-03-22
1000917,Samsung,watch340,395.37,2022-03-12
1000918,Nokia,Nk500,954.03,2022-03-07
1000919,Nokia,Nk400,719.70,2022-03-14
1000920,Samsung,galaxy11,151.16,2022-03-20
1000921,Samsung,galaxy12,730.46,2022-03-16
1000922,Nokia,Nk320,395.92,2022-03-01
1000923,Apple,laptop256,455.36,2022-01-28
1000924,Nokia,Nk400,640.27,2022-01-21
1000925,Samsung,galaxy12,301.78,2022-03-17
1000926,Samsung,galaxy11,322.37,2022-03-08
1000927,Apple,iphone13,272.29,2022-02-20
1000928,Apple,iphone11,906.93,2022-01-09
1000929,Apple,IpadMax,135.12,2022-02-17
1000930,Samsung,galaxy11,652.43,2022-02-26
1000931,Samsung,galaxy11,434.79,2022-03-22
1000932,Apple,iphone11,372.72,2022-02-17
1000933,Nokia,Nk500,203.54,2022-03-25
1000934,Apple,IpadMax,617.60,2022-03-14
1000935,Nokia,Nk320,825.89,2022-02-15
1000936,Nokia,Nk400,799.25,2022-01-26
1000937,Apple,laptop256,841.84,2022-02-26
1000938,Nokia,Nk500,983.71,2022-02-09
1000939,Apple,iphone11,298.40,2022-01-28
1000940,Nokia,Nk400,875.40,2022-03-24
1000941,Nokia,Nk400,955.65,2022-01-24
1000942,Nokia,Nk320,674.71,2022-01-15
1000943,Nokia,Nk320,623.75,2022-01-22
1000944,Apple,IpadMini,976.54,2022-03-04
1000945,Samsung,galaxy12,716.62,2022-03-27
1000946,Apple,iphone11,947.33,2022-02-24
1000947,Samsung,galaxy10,468.64,2022-03-20
1000948,Apple,IpadMax,385.16,2022-03-20
1000949,Nokia,Nk400,873.78,2022-02-03
1000950,Nokia,Nk320,852.86,2022-02-06
1000951,Samsung,watch320,968.94,2022-03-26
1000952,Nokia,Nk400,468.49,2022-01-15
1000953,Samsung,galaxy10,216.80,2022-02-05
1000954,Samsung,galaxy10,717.21,2022-03-21
1000955,Apple,iphone13,154.48,2022-01-10
1000956,Samsung,galaxy13,602.06,2022-02-17
1000957,Apple,iphoneSE,298.52,2022-03-22
1000958,Nokia,Nk320,389.45,2022-01-27
1000959,Samsung,watch320,224.23,2022-01-04
1000960,Samsung,galaxy12,763.34,2022-03-05
1000961,Nokia,Nk500,732.64,2022-03-21
1000962,Samsung,watch340,930.34,2022-01-24
1000963,Apple,iphone13,221.80,2022-03-02
1000964,Samsung,galaxy10,763.70,2022-03-04
1000965,Samsung,galaxy12,411.73,2022-03-04
1000966,Apple,IpadMax,498.02,2022-03-03
1000967,Nokia,Nk320,556.79,2022-01-28
1000968,Apple,laptop256,613.18,2022-02-09
1000969,Apple,IpadMax,724.44,2022-01-26
1000970,Samsung,galaxy10,859.59,2022-03-07
1000971,Nokia,Nk500,592.90,2022-03-07
1000972,Samsung,galaxy12,723.77,2022-02-28
1000973,Samsung,galaxy11,616.09,2022-01-02
1000974,Nokia,Nk400,242.94,2022-01-07
1000975,Samsung,watch340,107.60,2022-02-02
1000976,Samsung,watch320,830.81,2022-02-03
1000977,Apple,laptop256,351.64,2022-01-15
1000978,Samsung,watch320,564.95,2022-01-06
1000979,Nokia,Nk400,125.52,2022-02-12
1000980,Nokia,Nk500,346.90,2022-02-06
1000981,Nokia,Nk500,209.04,2022-02-10
1000982,Apple,IpadMax,324.24,2022-03-01
1000983,Samsung,galaxy12,246.07,2022-03-30
1000984,Nokia,Nk320,300.01,2022-01-20
1000985,Nokia,Nk400,810.98,2022-02-04
1000986,Nokia,Nk500,234.69,2022-01-30
1000987,Samsung,galaxy12,330.96,2022-02-05
1000988,Apple,iphoneSE,922.77,2022-01-17
1000989,Nokia,Nk400,256.38,2022-01-29
1000990,Apple,iphoneSE,310.19,2022-02-16
1000991,Samsung,galaxy10,600.88,2022-02-20
1000992,Nokia,Nk500,319.55,2022-02-12
1000993,Apple,iphoneSE,661.24,2022-02-14
1000994,Apple,IpadMini,509.96,2022-03-23
1000995,Samsung,galaxy13,818.59,2022-01-11
1000996,Samsung,galaxy12,981.71,2022-03-08
1000997,Apple,iphone11,755.18,2022-02-26
1000998,Apple,iphone12,137.33,2022-03-04
1000999,Samsung,galaxy12,475.40,2022-01-30
1001000,Nokia,Nk320,259.92,2022-02-28
1001001,Apple,laptop256,560.16,2022-03-05
1001002,Apple,iphone11,794.87,2022-01-08
1001003,Apple,laptop256,425.09,2022-03-12
1001004,Samsung,watch340,994.52,2022-03-22
1001005,Apple,Macbook512,655.32,2022-01-25
1001006,Samsung,watch340,875.20,2022-03-17
1001007,Samsung,watch320,838.76,2022-03-18
1001008,Nokia,Nk400,181.49,2022-03-30
1001009,Apple,IpadMini,646.75,2022-02-11
1001010,Apple,iphone12,176.66,2022-02-14
1001011,Samsung,watch340,410.93,2022-02-05
1001012,Apple,iphone13,694.72,2022-03-08
1001013,Samsung,watch320,773.14,2022-01-10
1001014,Samsung,watch320,362.00,2022-02-23
1001015,Apple,iphone11,610.01,2022-03-14
1001016,Samsung,galaxy10,325.71,2022-01-05
1001017,Apple,iphoneSE,914.65,2022-02-20
1001018,Samsung,galaxy12,235.96,2022-03-01
1001019,Apple,IpadMini,932.45,2022-01-30
1001020,Nokia,Nk400,639.63,2022-03-14
1001021,Samsung,watch320,335.78,2022-03-24
1001022,Samsung,galaxy12,766.31,2022-03-16
1001023,Apple,Macbook512,120.95,2022-01-06
1001024,Nokia,Nk320,544.51,2022-03-01
1001025,Apple,IpadMax,452.43,2022-03-05
1001026,Apple,iphone11,615.35,2022-03-17
1001027,Samsung,galaxy11,294.17,2022-03-29
1001028,Nokia,Nk320,706.28,2022-03-23
1001029,Nokia,Nk500,496.36,2022-01-10
1001030,Samsung,galaxy10,662.13,2022-02-03
1001031,Apple,IpadMax,183.48,2022-02-14
1001032,Apple,iphone11,867.95,2022-02-12
1001033,Apple,iphoneSE,259.98,2022-02-01
1001034,Apple,iphone11,163.54,2022-02-05
1001035,Nokia,Nk400,127.83,2022-01-08
1001036,Nokia,Nk500,783.53,2022-01-07
1001037,Samsung,watch340,457.77,2022-01-25
1001038,Nokia,Nk320,587.87,2022-03-12
1001039,Samsung,galaxy10,948.03,2022-02-28
1001040,Nokia,Nk500,472.82,2022-02-18
1001041,Apple,laptop256,790.84,2022-03-21
1001042,Samsung,watch320,902.84,2022-01-21
1001043,Samsung,watch320,527.88,2022-01-26
1001044,Nokia,Nk400,798.89,2022-01-25
1001045,Samsung,galaxy10,357.03,2022-03-28
1001046,Apple,iphone12,927.19,2022-01-05
1001047,Samsung,watch340,174.11,2022-02-15
1001048,Apple,iphoneSE,350.91,2022-03-23
1001049,Samsung,watch320,469.82,2022-02-26
1001050,Samsung,galaxy11,450.25,2022-01-08
1001051,Samsung,galaxy12,822.49,2022-01-09
1001052,Apple,IpadMax,751.54,2022-02-25
1001053,Samsung,galaxy11,141.17,2022-02-04
1001054,Nokia,Nk500,669.83,2022-01-14
1001055,Apple,iphoneSE,986.31,2022-02-14
1001056,Samsung,galaxy11,929.51,2022-02-28
1001057,Samsung,galaxy11,439.30,2022-03-30
1001058,Nokia,Nk400,103.75,2022-01-30
1001059,Samsung,galaxy13,297.32,2022-03-16
1001060,Nokia,Nk400,583.95,2022-02-05
1001061,Apple,iphone12,303.94,2022-03-24
1001062,Nokia,Nk320,385.22,2022-02-05
1001063,Apple,IpadMini,693.91,2022-03-11
1001064,Apple,IpadMax,294.75,2022-01-28
1001065,Nokia,Nk500,611.92,2022-03-11
1001066,Samsung,watch340,297.68,2022-02-15
1001067,Nokia,Nk400,111.93,2022-02-10
1001068,Samsung,galaxy11,922.72,2022-03-13
1001069,Nokia,Nk320,632.79,2022-02-25
1001070,Samsung,watch340,955.17,2022-03-12
1001071,Apple,Macbook512,590.73,2022-01-22
1001072,Samsung,watch320,283.99,2022-03-12
1001073,Nokia,Nk320,252.72,2022-01-08
1001074,Samsung,galaxy12,418.43,2022-03-26
1001075,Nokia,Nk400,806.67,2022-01-28
1001076,Apple,iphoneSE,494.97,2022-02-10
1001077,Samsung,galaxy10,518.92,2022-02-17
1001078,Apple,iphoneSE,448.98,2022-03-11
1001079,Apple,laptop256,568.53,2022-02-27
1001080,Apple,IpadMax,906.36,2022-03-13
1001081,Samsung,galaxy13,552.73,2022-01-08
1001082,Samsung,watch320,497.38,2022-03-25
1001083,Samsung,galaxy11,613.80,2022-03-29
1001084,Samsung,galaxy11,123.62,2022-02-28
1001085,Nokia,Nk320,745.94,2022-03-14
1001086,Nokia,Nk320,938.29,2022-03-26
1001087,Nokia,Nk400,439.38,2022-03-26
1001088,Nokia,Nk320,612.80,2022-03-03
1001089,Apple,IpadMax,384.56,2022-01-24
1001090,Nokia,Nk500,919.59,2022-01-16
1001091,Apple,iphone12,947.16,2022-01-05
1001092,Nokia,Nk500,447.99,2022-01-16
1001093,Apple,Macbook512,658.27,2022-01-03
1001094,Apple,iphoneSE,825.02,2022-01-26
1001095,Apple,laptop256,405.14,2022-03-02
1001096,Nokia,Nk500,943.00,2022-03-09
1001097,Samsung,watch340,398.47,2022-01-11
1001098,Samsung,galaxy13,818.89,2022-03-02
1001099,Nokia,Nk320,669.37,2022-01-04
1001100,Nokia,Nk320,173.91,2022-02-17
1001101,Samsung,galaxy11,140.19,2022-01-03
1001102,Apple,IpadMax,613.64,2022-01-20
1001103,Samsung,galaxy13,572.50,2022-03-23
1001104,Nokia,Nk400,180.11,2022-03-03
